path1;path2
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2a1d10e06.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\183.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2baa68b6e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\57.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2c5c4d127.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\182.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2e47c7233.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\141.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2e547d792.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\107.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2e97487c4.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\8.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\2f38351b7.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\219.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\30418535b.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\29.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3232000bf.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\276.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\323f03521.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\37.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\33c1f167f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\95.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\33d0d3358.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\303.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\34648ed0b.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\38.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\34f210a03.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\338.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3516267fc.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\111.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\360f883f6.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\336.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\364a60044.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\236.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\368707311.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\105.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\36e0d8ca6.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\184.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\37a3c8675.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\117.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\398cc8af9.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\326.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3a4e50c40.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\266.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3c2e76718.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\175.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3ccb22924.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\295.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3d9ea1649.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\61.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3f5b465c6.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\158.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\3fc47de35.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\265.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\413a96d3d.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\3.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\41da62977.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\209.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\420f3654f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\345.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\42645d809.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\76.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4301f9c21.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\223.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\44047de36.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\143.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4444af894.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\202.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4449f17c5.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\256.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\44ef950c3.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\22.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4613b263e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\94.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4620b59f7.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\340.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\491286e9c.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\167.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\491b8502a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\129.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\495602403.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\238.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4b9125e90.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\245.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4c7552a5c.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\298.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\4e01a3eab.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\260.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\500a7b5b3.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\321.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5010487f2.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\215.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\502eee444.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\79.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5439f9f36.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\227.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5543b3415.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\317.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\565a81e32.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\239.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5778852ed.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\34.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\581c0ecb3.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\106.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\58b68b1ea.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\97.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\58be08e22.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\179.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\591daf862.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\53.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\595d40614.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\130.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5aaaf0ea0.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\201.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5abac7fbf.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\126.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5b5a7214a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\90.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\5d2b820a9.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\284.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\609c74407.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\150.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\61287f47a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\63.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\655d1ffdd.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\206.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\666fa4f1a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\311.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\67afc84df.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\115.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6820df17f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\289.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6895ae7c9.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\116.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\68a24bc47.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\85.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\68a3d6b27.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\152.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6a4ef17c2.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\221.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6acdb8e68.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\98.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6bcc0c252.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\243.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6c10be2a7.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\342.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6cd9902c0.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\294.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6cead585f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\70.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\6e0fa9bcc.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\263.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\750c447e0.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\283.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\75371625f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\222.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\77e4bee70.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\308.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\78dde1704.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\218.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\794b914bf.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\180.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\796b61337.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\282.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7a9efaf6c.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\268.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7b257e388.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\45.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7b49d39c2.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\121.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7b9729321.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\86.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7cef265e7.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\165.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7da015f0a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\162.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7da3bda82.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\119.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7e501d74c.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\293.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7e8212b65.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\148.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7e9b71110.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\304.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7f3369186.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\213.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\7fa1a92ca.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\108.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8035a175e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\120.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\82a9322ea.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\346.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\83abc465e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\110.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\853b1a32e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\307.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\857304342.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\35.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\85b23f3e6.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\210.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\863b1dbd4.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\153.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\868da1d55.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\319.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\871ec43cc.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\195.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\88218400c.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\149.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\899877fe1.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\178.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8a112bfb4.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\109.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8aa470d03.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\170.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8baf67453.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\78.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8c0e41a93.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\330.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8c26d810d.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\225.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8c73a6f46.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\84.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8cc66b39e.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\51.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8cf59e291.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\190.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8df9991b8.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\197.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\8ee3f0b6f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\297.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9214c2997.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\334.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\944e50e37.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\288.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\94f82e916.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\93.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\94fa687c1.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\82.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\952540220.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\5.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\95a10dd51.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\87.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\98937154f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\177.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\98ad03ef1.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\262.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\99c858d54.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\280.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9b35827fa.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\103.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9b8ed8471.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\203.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9b941ac1b.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\237.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9c337ab7a.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\211.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9d763f383.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\135.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9e250b25f.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\258.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9e899d1ee.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\290.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\9e966d9db.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\185.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a06109e80.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\246.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a07efb1e0.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\337.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a20cd3ec2.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\52.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a26d6a898.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\261.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a3085c4c8.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\139.png
D:\Projects\LeafRecognition\data\Original\train\Cleavers\a3b9a33dd.png;D:\Projects\LeafRecognition\data\Nonsegmented\Cleavers\127.png
