filename;class;area;convex_area;eccentricity;filled_area;perimeter;solidity;extent;orientation
39e9bf4c7.png;Black-grass;17027;151243;0.6776281489983997;17027;2730.3191180703666;0.11258041694491645;0.06730465167757645;-0.9362229997231708
3a8c485bc.png;Black-grass;10279;67137;0.9639594244514265;10291;1613.444876303172;0.15310484531629354;0.09389615609470915;-1.5052078302441938
3b7266ac3.png;Black-grass;19001;120538;0.9838247119159786;19013;3490.879651338577;0.1576349367004596;0.046748102495971264;0.32846312334709243
3b7d1fe82.png;Black-grass;1567;3987;0.9947478186902425;1567;422.0904037956216;0.3930273388512666;0.11829986410991998;-1.2584348247558184
3dc08a0f7.png;Black-grass;8813;18978;0.9997483291882342;8813;1825.51507756326;0.46437980819896724;0.024103931623931624;-0.7504301244157978
3de7650a2.png;Black-grass;19844;56776;0.9915308022182687;25265;3237.156779911102;0.3495138791038467;0.08418462582725267;-0.4537292779827445
3e9ef1999.png;Black-grass;6340;46658;0.9955049827174525;6382;1449.8519471906084;0.13588237815594326;0.041165088888023164;1.218784913191033
3f268bcf8.png;Black-grass;2725;7685;0.9544690854987263;2725;497.1025971044414;0.3545868575146389;0.19559287970140685;-0.3643509641250269
3fb361e79.png;Black-grass;19001;120538;0.9838247119159786;19013;3490.879651338577;0.1576349367004596;0.046748102495971264;0.32846312334709243
3ff68fa8a.png;Black-grass;1138;1470;0.9903648142963509;1138;248.04877323527904;0.7741496598639456;0.1839043309631545;-0.617035986750093
40bf7be90.png;Black-grass;2847;14549;0.7423323619987403;2847;723.4284989122459;0.1956835521341673;0.09928855409081398;0.8133790432223349
418808d19.png;Black-grass;842;1108;0.9606310247790381;862;191.45079348883237;0.759927797833935;0.28964568283453734;-0.7630949227591843
42336b187.png;Black-grass;1016;1632;0.9963662829064976;1016;299.22539674441623;0.6225490196078431;0.4031746031746032;-0.06999672564276613
429a48df1.png;Black-grass;56496;514596;0.7284848098878298;62230;7624.40309706605;0.10978709511927803;0.07000726144420956;-0.6407011313246382
42af989bc.png;Black-grass;20670;271850;0.7230700847437108;20683;4042.948627109389;0.07603457789221997;0.0388720888246976;1.03068552405054
448a59eac.png;Black-grass;6509;11019;0.9976698091930366;6509;913.0752518939715;0.5907069607042381;0.08875586342314824;-0.49276371246464645
455546801.png;Black-grass;15114;132248;0.9824717543597136;15114;2601.8428919433686;0.11428528219708427;0.05795689853516374;-0.11679617964017153
461feacba.png;Black-grass;5551;14105;0.99891366751921;5564;1272.025612106915;0.3935483870967742;0.03638950073421439;-0.6539161059966857
470608aba.png;Black-grass;1486;2662;0.9989588091391184;1486;454.64170234784234;0.5582268970698723;0.06349070711386456;-0.8090949693403209
48141d6a7.png;Black-grass;4447;36929;0.9616589081748917;4447;1093.105735166021;0.12042026591567603;0.06798446768177092;1.471964889848565
495cebacf.png;Black-grass;12660;147956;0.7741908440257761;12660;2135.431816442575;0.08556597907486009;0.04792731402612152;-0.3752468324840062
498269666.png;Black-grass;890;1287;0.998545873289638;890;308.4751801064719;0.6915306915306916;0.09310597342818286;-0.5723377323068308
4a3b96198.png;Black-grass;1026;1371;0.9829554326542828;1026;208.7878425849301;0.7483588621444202;0.3131868131868132;1.1823131993326266
4a7e7eba8.png;Black-grass;18942;235913;0.8442246447463675;18942;3028.3771260216354;0.08029231114860139;0.04018891463197291;1.2001338209076253
4cd2a07dd.png;Black-grass;5055;32807;0.9914080203681886;5055;1359.7148622007608;0.15408297009784497;0.04636253576931543;1.1684769982755554
4cf922aea.png;Black-grass;18599;183652;0.8915239280425276;18600;3645.4948750277263;0.10127305991767038;0.06391079497620397;-0.5671886620306702
4e1cb1e27.png;Black-grass;10885;91035;0.9961264085766076;10885;2599.613490585595;0.11956939638600539;0.02519675925925926;-0.35789919790550423
4f0dcbcc3.png;Black-grass;7725;30422;0.9987905775149417;7727;1778.5992052357224;0.2539280783643416;0.039796612265084075;1.1700850463707055
4f48eb987.png;Black-grass;12227;121956;0.9809074537782231;12227;2265.200323043749;0.10025746990717964;0.028561751033661147;1.0731594917616567
5212d8564.png;Black-grass;69738;872843;0.5752537162401695;71233;8566.535131422013;0.07989753025458186;0.044637490806935076;1.1283304084355625
5296a06e6.png;Black-grass;32783;70485;0.9940975299710242;33231;3449.304832720494;0.4651060509328226;0.25258105276134124;0.029423939994486482
53ab7a3da.png;Black-grass;2207;11360;0.9939404035270515;2207;638.8721497261417;0.1942781690140845;0.12430301323570825;0.06116183021875654
54b2dac6e.png;Black-grass;20670;271850;0.7230700847437108;20683;4042.948627109389;0.07603457789221997;0.0388720888246976;1.03068552405054
54c6dbde4.png;Black-grass;3563;14340;0.992125747912325;3563;731.7483040656406;0.248465829846583;0.14545825678709942;-0.024954401331464274
550dfcb36.png;Black-grass;29271;320360;0.8435260121964043;29271;3627.51211897043;0.09136908477962292;0.06400635012267282;1.453977793438166
594485a0c.png;Black-grass;13163;174495;0.9645587899743032;13661;2778.587191395652;0.07543482621278547;0.027741013622875642;0.914767458054496
595e77ddf.png;Black-grass;1125;1855;0.9984434500957471;1125;358.4041122946064;0.6064690026954178;0.10204081632653061;-0.4254949976010895
5a1295fb4.png;Black-grass;3046;7190;0.9983049604383208;3046;770.8843430349617;0.42364394993045895;0.1054125138427464;-1.3404936737932356
5a8b75712.png;Black-grass;333338;3988888;0.7034701466547291;499843;34208.29518276613;0.08356664814855669;0.057482078775786816;-0.46836586352151865
5c405ae2d.png;Black-grass;1064;1527;0.9980609802383262;1064;313.4213562373095;0.6967910936476752;0.14870719776380154;-0.37040712217570015
5d358beb9.png;Black-grass;129981;1946013;0.8984405152898229;162482;18621.976900455575;0.06679349007432119;0.04021291208791209;0.15508711064122122
5db29d0b5.png;Black-grass;3046;7190;0.9983049604383208;3046;770.8843430349617;0.42364394993045895;0.1054125138427464;-1.3404936737932356
5e21fa6f1.png;Black-grass;4249;16910;0.996744226163251;4249;1083.7554467405769;0.2512714370195151;0.047774854392947895;-0.39515200174254594
5e4d1ee0d.png;Black-grass;1038478;10216387;0.7211624119839969;2545502;105581.25484456206;0.10164826371593011;0.0809144453226486;0.16522675078867885
5e65dbdd7.png;Black-grass;7314;32867;0.9733548901978767;7314;1140.589970519733;0.2225332400279916;0.07475775788053478;-1.1036924153528833
6104de96e.png;Black-grass;685;880;0.9974203274590585;685;231.7167747730646;0.7784090909090909;0.1995920745920746;1.2941136012248253
6172f64fd.png;Black-grass;3046;7190;0.9983049604383208;3046;770.8843430349617;0.42364394993045895;0.1054125138427464;-1.3404936737932356
6182bd48c.png;Black-grass;710;1219;0.9910260426591857;710;229.98885271170678;0.5824446267432322;0.3380952380952381;1.474519025424067
675a6956e.png;Black-grass;6170;13832;0.9996024450860874;6170;1342.859089865545;0.4460670908039329;0.03637092448169959;-0.5003424594061353
686132594.png;Black-grass;13391;125942;0.9574413693952794;13392;3141.9019459151637;0.10632672182433184;0.03433589743589743;-0.5582178797328513
69ad6773e.png;Black-grass;544;876;0.9883225089911775;544;174.81727983645297;0.6210045662100456;0.20987654320987653;-1.191689253645497
6a19547c5.png;Black-grass;12257;110581;0.952372233093004;12257;2145.491557497398;0.11084182635353271;0.040600074197736966;1.1014495375118711
6aabdeb45.png;Black-grass;7314;32867;0.9733548901978767;7314;1140.589970519733;0.2225332400279916;0.07475775788053478;-1.1036924153528833
6afa7c717.png;Black-grass;3903;28248;0.8685508572445563;3903;953.6122650963196;0.13816907391673747;0.07427636211391707;0.06287119805178584
6b9ebf8cc.png;Black-grass;82585;858433;0.9352816090489275;87839;10521.348586113858;0.09620436306619154;0.0455220441677103;-0.62175991838831
6e027ec7d.png;Black-grass;3046;7190;0.9983049604383208;3046;770.8843430349617;0.42364394993045895;0.1054125138427464;-1.3404936737932356
6e193f1bb.png;Black-grass;12660;147956;0.7741908440257761;12660;2135.431816442575;0.08556597907486009;0.04792731402612152;-0.3752468324840062
7050b0b8a.png;Black-grass;10414;111620;0.9680277376676533;10414;2244.258151526268;0.09329869199068268;0.037592953577359034;-0.6134542291618484
70bfa70ff.png;Black-grass;731;962;0.9921093937303476;731;211.74011537017762;0.7598752598752598;0.3966359196961476;0.1429022448448755
71f6e3227.png;Black-grass;4388;57657;0.9907523251318862;4388;1157.4915574973977;0.07610524307542883;0.01469819789642929;-0.5678747132415395
72fd52505.png;Black-grass;14354;126676;0.9372530547779997;14354;2358.138310479123;0.11331270327449557;0.05570820914058619;0.020020363667362727
75ef53b3b.png;Black-grass;624;1534;0.9952732368126963;624;247.10764773832474;0.4067796610169492;0.11304347826086956;-1.0464614885567398
765a69082.png;Black-grass;11190;36787;0.9997526067557944;11190;2562.495741579504;0.3041835430994645;0.025895105154028437;-0.3896302078218649
775735fb9.png;Black-grass;13861;65898;0.9051903118899721;13861;2358.3901858822323;0.21034022276852105;0.08205659483779304;0.45408266568192435
7b71d3e65.png;Black-grass;5055;32807;0.9914080203681886;5055;1359.7148622007608;0.15408297009784497;0.04636253576931543;1.1684769982755554
7b72b398d.png;Black-grass;2754;5868;0.9989394252266581;2754;670.6295090390227;0.46932515337423314;0.1012165092432651;1.263292984664161
7e1bf9449.png;Black-grass;26467;382734;0.9678023463966157;26467;5243.524491747999;0.06915246620368193;0.03419155642827615;-0.2995234750324721
7f37cd4e4.png;Black-grass;12799;103505;0.9874811292830761;12799;2119.2571055057415;0.12365586203565045;0.07101639053188774;1.4783204349421837
7f84c8699.png;Black-grass;8242;31706;0.9993427212294086;8408;1733.0367593952085;0.2599507979562228;0.028567269299023958;0.4460499350005431
7fa6dbe11.png;Black-grass;71583;1293856;0.6861789297762156;73193;8399.913811078453;0.055325322137857694;0.029379727114077873;1.3304057481709393
8029e3396.png;Black-grass;75906;1865382;0.9573854048336135;78809;13098.66352010212;0.04069193334126737;0.023956022869723623;-0.1452355001721909
807f9b257.png;Black-grass;20670;271850;0.7230700847437108;20683;4042.948627109389;0.07603457789221997;0.0388720888246976;1.03068552405054
82e0d98d2.png;Black-grass;663;913;0.9968635997295272;663;225.3797256769669;0.7261774370208105;0.15497896213183732;-0.4690630104208653
840a7ed59.png;Black-grass;18599;183652;0.8915239280425276;18600;3645.4948750277263;0.10127305991767038;0.06391079497620397;-0.5671886620306702
84e43f2ff.png;Black-grass;5742;16447;0.999201774054159;5742;1350.4905114768712;0.3491214203198152;0.037937801034667304;-0.4031148472737898
850a09a6b.png;Black-grass;14008;91748;0.9907066504432371;14008;2305.2814921233808;0.15267907747307843;0.03883656647934104;-1.1658197020685892
86dfe670c.png;Black-grass;10153;61865;0.9575035044625393;10154;1632.9545442950498;0.16411541259193405;0.05690059069459856;-0.7861109458983341
87dd8ebac.png;Black-grass;5303;32743;0.9453344809132799;5303;1148.3006486383879;0.16195828115933175;0.06669098043161124;-1.2306093178711761
88fceea2f.png;Black-grass;7436;38071;0.986916823821057;7436;1517.8012613830258;0.19531927188673795;0.05075421472937001;-0.9906703268125897
891c720f8.png;Black-grass;5058;27892;0.9039770191601397;5058;1166.3473298326137;0.18134232037860318;0.0945279210585333;-0.022931562002470953
898ecfa78.png;Black-grass;3463;13385;0.9923288893658218;3463;760.1452736853106;0.2587224505042959;0.05478563518430628;-0.774499200265041
89f06ca64.png;Black-grass;4967;14267;0.9994204942487082;4967;1087.1412690719537;0.34814607135347303;0.038562167617716706;-1.0307253712951703
8dd397cd9.png;Black-grass;1297;2685;0.9869771420285508;1297;314.4629867976521;0.4830540037243948;0.14171765734265734;-0.8605200298060222
9052e3e7f.png;Black-grass;1964;3461;0.9887798854244614;1964;430.5756851698602;0.5674660502744872;0.2064326256043725;-0.4008428485828095
90ea1e327.png;Black-grass;13861;65898;0.9051903118899721;13861;2358.3901858822323;0.21034022276852105;0.08205659483779304;0.45408266568192435
91a175741.png;Black-grass;786;1337;0.996340827842446;786;276.0660171779822;0.5878833208676141;0.1610655737704918;-0.2918803876627316
92e5fcce4.png;Black-grass;999;1316;0.9981894929883468;999;305.1543289325507;0.7591185410334347;0.3576799140708915;0.09765338027823947
93f68d1a9.png;Black-grass;12227;121956;0.9809074537782231;12227;2265.200323043749;0.10025746990717964;0.028561751033661147;1.0731594917616567
9443199bb.png;Black-grass;17027;151243;0.6776281489983997;17027;2730.3191180703666;0.11258041694491645;0.06730465167757645;-0.9362229997231708
957b8523c.png;Black-grass;15114;132248;0.9824717543597136;15114;2601.8428919433686;0.11428528219708427;0.05795689853516374;-0.11679617964017153
963dbc831.png;Black-grass;3882;9287;0.9983379801345735;3882;850.0813485483815;0.41800366103154946;0.0642247369465952;-0.9268371265184443
97cbef805.png;Black-grass;6613;21192;0.9993190818389424;6613;1543.4600282048218;0.31205171762929407;0.0499848828420257;0.21293744913308063
983663c56.png;Black-grass;9433;47577;0.947697059835079;9433;1732.5382386916237;0.1982680707064338;0.0964519427402863;1.159130284760065
9959fb099.png;Black-grass;6509;11019;0.9976698091930366;6509;913.0752518939715;0.5907069607042381;0.08875586342314824;-0.49276371246464645
9b1c42272.png;Black-grass;2089;6883;0.9875236841558087;2089;532.6417023478424;0.3035013802121168;0.08013041810510164;-0.689246775204643
9e2bfa93d.png;Black-grass;5055;32807;0.9914080203681886;5055;1359.7148622007608;0.15408297009784497;0.04636253576931543;1.1684769982755554
9e99f6a34.png;Black-grass;772;1253;0.9995367894706038;772;388.08430714121175;0.6161213088587391;0.07083218643912285;1.2178635073829973
a03bc7b24.png;Black-grass;7280;56016;0.9878195301706333;7280;1443.1950929411162;0.12996286775207083;0.05982905982905983;-0.10453706187425553
a0405de4d.png;Black-grass;20176;57872;0.9987040041354581;21015;2689.9444430272833;0.3486314625380149;0.05114373783257625;-0.2991311104432951
a08892355.png;Black-grass;1225;2087;0.9972430459960224;1225;348.5929291125633;0.5869669381887878;0.15601120733571064;-0.3437272878211187
a0baf5f7b.png;Black-grass;18599;183652;0.8915239280425276;18600;3645.4948750277263;0.10127305991767038;0.06391079497620397;-0.5671886620306702
a1cb5a321.png;Black-grass;982;1334;0.9958166120417271;982;253.6812408671319;0.7361319340329835;0.271570796460177;-0.2158363881076851
a20b64ac6.png;Black-grass;18812;355767;0.9235412898616119;18812;3351.168973219922;0.05287730452796353;0.026131770131547875;-0.6315849961961745
a26cb8017.png;Black-grass;9194;149619;0.882884618013273;9194;2690.5911960090093;0.061449414847044824;0.03392557332890537;-0.7303719065321416
a37d61200.png;Black-grass;5551;14105;0.99891366751921;5564;1272.025612106915;0.3935483870967742;0.03638950073421439;-0.6539161059966857
a47cfeec4.png;Black-grass;8475;32221;0.9964269805841567;10768;1746.761722863736;0.2630272182737966;0.044494028087675545;0.9129276621090384
a53088ca0.png;Black-grass;71583;1293856;0.6861789297762156;73193;8399.913811078453;0.055325322137857694;0.029379727114077873;1.3304057481709393
a5f23b59f.png;Black-grass;170784;1422805;0.6819638370324308;248231;22157.116944038255;0.12003331447387379;0.07355149625425017;-0.15740990186298462
a6f939a8b.png;Black-grass;660;788;0.992041676236697;660;182.40916292848974;0.8375634517766497;0.22051453391246242;-1.0874538842312549
a7d2b005e.png;Black-grass;2932;24111;0.9906615755148641;2932;795.9137802864846;0.12160424702417984;0.038912778043212824;-0.3532509095955783
a87fd277c.png;Black-grass;3444;14257;0.9994285765337337;3444;922.7371567773473;0.2415655467489654;0.04428841479881177;-0.25671723694669585
a8cdae28a.png;Black-grass;18266;81649;0.9929460512962522;18266;3315.70302782944;0.2237137013313084;0.042385427543798586;1.0463240821051758
a8de8a80a.png;Black-grass;2963;24949;0.9710828446502648;2963;898.5716805565035;0.11876227504108382;0.061430970497377314;-1.3434655694090247
aa5bb06a1.png;Black-grass;26467;382734;0.9678023463966157;26467;5243.524491747999;0.06915246620368193;0.03419155642827615;-0.2995234750324721
ab479d343.png;Black-grass;64005;559362;0.6686012994526025;85223;9276.050029516524;0.11442500563141579;0.07945404439147923;-0.4436836751378453
ab787fb46.png;Black-grass;20616;86753;0.9883197662375196;26423;3542.9427099237287;0.23764019688079951;0.04514518460123505;0.9593836190098044
abe0f4751.png;Black-grass;27836;453324;0.8870556872932629;27836;5433.450285874554;0.06140420538069902;0.030245311248765405;-0.44224464256808965
ac47ebc4d.png;Black-grass;1567;2841;0.9958225931233795;1567;383.70562748477136;0.551566349876804;0.15601354042214258;0.2752606032052256
ac56bd408.png;Black-grass;2336;5860;0.9911609388736247;2336;466.34523779156063;0.3986348122866894;0.1453459432553509;-1.130328001330254
adc5443dc.png;Black-grass;30808;422640;0.8151429557371938;30808;4765.5039302749665;0.07289418890781753;0.040257686829485016;0.18049335985403814
ade525bad.png;Black-grass;227283;2170958;0.8479983511645595;263922;25188.921733212326;0.10469249059631738;0.08358426424164683;0.034851328359982184
af1b91028.png;Black-grass;19444;123709;0.9954213952437928;19444;2637.576910659136;0.15717530656621587;0.0526372781513606;-0.2608732520472185
af3e2c6da.png;Black-grass;591;694;0.988851945568568;591;161.0893577750951;0.8515850144092219;0.3157051282051282;-1.2523467594792854
afaade548.png;Black-grass;5782;13592;0.9996952764286552;5782;1450.4438302826452;0.42539729252501474;0.03816703192247776;1.2111333028404265
b024eeb75.png;Black-grass;7160;33659;0.9608567949552063;7160;1156.097546470558;0.21272170890400785;0.11509773662551441;-1.556037288565073
b26a7a6ed.png;Black-grass;32579;731348;0.4917517580350074;32579;6633.629180893493;0.04454650863884225;0.02698465024898204;0.9325422718740223
b4b8b1507.png;Black-grass;27799;318998;0.9609912030547346;27823;3838.587191395652;0.08714474698900934;0.04488168890381411;0.06316195714310305
b504c071f.png;Black-grass;14008;91748;0.9907066504432371;14008;2305.2814921233808;0.15267907747307843;0.03883656647934104;-1.1658197020685892
b561b3bc2.png;Black-grass;931;1356;0.991403500012893;931;225.95941546018392;0.6865781710914455;0.2849709213345577;1.3203080684311375
b790f7be5.png;Black-grass;10279;67137;0.9639594244514265;10291;1613.444876303172;0.15310484531629354;0.09389615609470915;-1.5052078302441938
b937353c0.png;Black-grass;1677;3204;0.997034675309603;1677;418.53405460951757;0.5234082397003745;0.13828646821142904;-0.3943034678406543
b9dfffe2a.png;Black-grass;3699;6757;0.9997132697479612;3699;998.0052301026326;0.5474322924374723;0.04132730015082956;-1.0731596787432496
b9e36fa79.png;Black-grass;545;824;0.9928172676122456;545;183.71067811865473;0.6614077669902912;0.23201362281822052;-0.29056055914033324
bab8eb04a.png;Black-grass;57288;631272;0.8848746930646924;57288;7723.4100602722365;0.0907501045508117;0.05356511722278219;-0.7489540593555697
bac2710a2.png;Black-grass;10414;111620;0.9680277376676533;10414;2244.258151526268;0.09329869199068268;0.037592953577359034;-0.6134542291618484
bc68a27f9.png;Black-grass;62464;860519;0.9731700095037698;62526;10898.46633511995;0.07258875167195611;0.042183601044054934;-0.15036726814393844
befaed3e4.png;Black-grass;10430;77874;0.9825469886507171;10598;1896.4549775709384;0.1339343041323163;0.07239234848274521;-1.397455980376761
bf5662989.png;Black-grass;38219;664035;0.7374370156986043;38354;5093.9489860468875;0.05755570113021151;0.029047973733013103;0.395264025712798
c025e2886.png;Black-grass;26467;382734;0.9678023463966157;26467;5243.524491747999;0.06915246620368193;0.03419155642827615;-0.2995234750324721
c0cbaa32c.png;Black-grass;35545;213497;0.9922453982141171;44167;4736.130660189908;0.1664894588682745;0.02805490220840108;0.583235321354591
c11422bb2.png;Black-grass;50859;698186;0.9688739728288478;50909;7643.441769033561;0.07284448556688332;0.030566801132784892;-0.5969930987202909
c1a625098.png;Black-grass;6337;33303;0.995019810153826;6337;1567.0388514362617;0.19028315767348286;0.02541713460612867;0.9116518331067746
c1ab59648.png;Black-grass;1014;1421;0.9971544539022372;1014;287.02438661763955;0.7135819845179451;0.3518390006939625;0.10562495549872655
c39541d9a.png;Black-grass;1282;2399;0.9960265362967385;1282;377.83556979968256;0.5343893288870363;0.1457149352125483;1.2226922900468515
c3b38d028.png;Black-grass;9163;28392;0.9995565881694707;9163;2286.099638511611;0.3227317554240631;0.04656279854462671;-0.15585365437912904
c66bab8b6.png;Black-grass;1104;2451;0.9965504745512133;1104;382.19090885901;0.4504283965728274;0.09779431304809992;-1.169852170194149
c8884407d.png;Black-grass;8813;18978;0.9997483291882342;8813;1825.51507756326;0.46437980819896724;0.024103931623931624;-0.7504301244157978
c999c3095.png;Black-grass;691;2033;0.9799899984925511;691;252.48632739476508;0.3398917855386129;0.11672297297297297;-0.8687995160062821
